Date,Q,SCA,T,P,Day,Relative Humidity,Wind speed,Wind direction,Snow depth
8/17/2003,10.8,270.1401741,7.8585992,65.9977493,229,86.52,1.94,216.81,0.000002
8/18/2003,10.7,279.2700985,5.7570132,60.8028412,230,86.19,2.1,203.99,0.001144
8/19/2003,10.8,288.2288783,5.5628434,14.6034889,231,82.96,2.63,208.1,0.000742
8/20/2003,10.9,296.4295172,5.8708094,15.9367943,232,81.56,1.7,191.89,0.000316
8/21/2003,10.9,303.2850192,7.7128939,3.52093387,233,80.43,1.89,208.23,0.000063
8/22/2003,8.67,308.355581,8.4877556,26.8880024,234,78.83,2.88,213.29,0.000003
8/23/2003,8.67,311.7901722,8.2732442,8.30181885,235,84.82,2.1,201.26,0
8/24/2003,8.67,313.8849555,7.6675624,13.2789392,236,81.62,2.95,212.69,0
8/25/2003,10,314.9360935,7.0939999,16.4620705,237,88.04,2.16,221.24,0
8/26/2003,9.71,315.2397488,7.8962897,13.9089298,238,81.59,3.25,214.34,0
8/27/2003,9.71,315.092084,7.7952236,9.05250454,239,84.07,2.77,209.28,0
8/28/2003,9.71,314.789262,7.2443943,8.13386059,240,81.73,2.57,209.83,0
8/29/2003,9.82,314.6274452,7.6227088,10.1483898,241,84.3,2.54,210.64,0
8/30/2003,9.71,314.8285908,7.329502,20.5943775,242,84.19,3.08,214.37,0
8/31/2003,12,315.317834,7.2565867,13.8643532,243,84.37,1.98,215.52,0
9/1/2003,10.8,315.9461043,7.0289929,7.90634966,244,83.7,2.71,214.33,0
9/2/2003,10.8,316.5643313,7.0053239,13.3364353,245,83.8,2.75,210.08,0.000015
9/3/2003,10.9,317.0234446,7.2194697,10.3821182,246,82.5,2.43,210.11,0.000053
9/4/2003,10.8,317.1743738,7.1436526,15.2270775,247,81.85,2.47,211.36,0.00001
9/5/2003,11,316.8680486,6.7537475,13.2447014,248,81.28,3.45,207.08,0.000005
9/6/2003,11,315.9553984,6.8273746,4.8843751,249,81.25,2.5,203.65,0.000002
9/7/2003,11,314.3303087,7.242076,1.41104984,250,78.58,2.41,213.62,0
9/8/2003,10,312.0584878,7.0254328,2.53271532,251,84.89,1.94,210.03,0
9/9/2003,9.71,309.2485999,7.1663671,4.17436314,252,82.19,2.42,210.12,0
9/10/2003,9.71,306.009309,7.2930035,0.070063971,253,80.9,2.44,208.64,0
9/11/2003,9.71,302.4492795,7.2962877,0.670571566,254,79.64,2.67,217.5,0
9/12/2003,9.82,298.6771752,7.1875892,4.21006203,255,85.04,3.35,213.99,0.000001
9/13/2003,9.92,294.8016605,7.2325196,11.3368711,256,86.13,1.62,208.88,0.000057
9/14/2003,9.82,290.9313995,7.0128963,11.8766747,257,85.02,2.49,214.34,0.000149
9/15/2003,9.82,287.1667176,6.2735304,11.4717426,258,84.65,2.58,215.48,0.000147
9/16/2003,9.6,283.5745863,6.1455754,1.88155258,259,82.17,2.24,211.17,0.000051
9/17/2003,8.67,280.2136385,6.7200641,24.8052444,260,78.97,2.3,213.92,0.000006
9/18/2003,8.97,277.1425068,6.4534361,6.29968882,261,82.51,2.55,219.77,0
9/19/2003,8.97,274.4198242,6.7889759,14.3024616,262,82.71,2.05,223.73,0
9/20/2003,8.97,272.1042234,6.987599,21.0156612,263,84.78,1.19,211.89,0.000449
9/21/2003,8.87,270.2543373,5.9820959,12.222188,264,82.56,1.13,186.3,0.000789
9/22/2003,5.99,268.9287986,5.9578839,12.991724,265,80.14,2.07,206.35,0.000161
9/23/2003,5.99,268.1674776,5.4011776,26.6200142,266,84.76,2.87,202.29,0.000109
9/24/2003,6.07,267.9351939,3.31507593,9.02151871,267,80.53,2.26,198.57,0.000154
9/25/2003,6.07,268.1780046,4.66226898,0.947089255,268,81.06,2.14,208.48,0.000055
9/26/2003,5.99,268.8419666,4.88260384,0.454652756,269,77.55,2.2,227.31,0.000008
9/27/2003,5.99,269.873137,5.2014549,1.39421797,270,67.64,2.09,218.1,0
9/28/2003,5.04,271.2175729,5.2304225,3.14227557,271,65.05,1.97,216.26,0.000001
9/29/2003,5.11,272.8213313,4.5646707,11.6950302,272,71.09,1.93,207.05,0.000109
9/30/2003,4.88,274.6304693,3.83901848,4.48213482,273,75.46,2.43,203.31,0.000023
10/1/2003,4.59,276.5623582,4.82149044,0.27735427,274,68.29,2.21,215.6,0.000007
10/2/2003,4.45,278.4196276,4.63799866,0.730392337,275,53.14,1.96,209.04,0.000002
10/3/2003,4.45,279.9762212,4.42520583,0.372974485,276,52.56,1.96,216.94,0.000001
10/4/2003,4.59,281.0060828,4.312993751,0.732974052,277,53.63,1.65,224.68,0
10/5/2003,4.45,281.2831564,3.62527385,1.00135827,278,65.13,1.55,223.46,0
10/6/2003,4.45,280.5813856,3.71331946,1.40233552,279,71.37,1.56,211.66,0
10/7/2003,4.45,278.6747144,3.64161199,7.06133175,280,76.55,1.76,214.06,0.000001
10/8/2003,4.31,275.3370866,3.42139417,10.9092512,281,74.06,1.43,221.56,0
10/9/2003,4.31,270.4707634,3.1194579,0.770044446,282,69.91,2.08,217.84,0.000001
10/10/2003,4.31,264.491276,4.3844326,0.188114807,283,51.77,2.2,224.23,0
10/11/2003,4.31,257.9424728,3.1775273,0.803467274,284,41.62,2.13,216.22,0.000001
10/12/2003,4.24,251.3682024,2.9439737,0.733295679,285,35.6,1.58,214.91,0
10/13/2003,4.24,245.3123133,2.9594503,1.29570699,286,37.3,1.67,225.43,0
10/14/2003,4.24,240.3186541,3.47415338,0.208021134,287,31.54,1.61,220.38,0
10/15/2003,4.24,236.9310733,2.9656508,1.40837955,288,34.12,1.57,219.32,0
10/16/2003,4.17,235.6934193,3.2683349,0.918576479,289,39.22,1.51,217.32,0
10/17/2003,4.17,236.9340546,3.2823423,1.50906134,290,52.15,1.35,236.76,0
10/18/2003,4.17,240.1193964,2.4687789,0.639885545,291,56.65,1.55,254.72,0
10/19/2003,4.1,244.5003758,2.4170261,0.272716701,292,50.85,1.88,232.78,0
10/20/2003,4.1,249.3279241,2.4225143,0.392611802,293,42.9,1.67,228.01,0
10/21/2003,4.1,253.8529722,1.4935822,0.476905704,294,29.85,1.6,217.12,0
10/22/2003,3.83,257.3264514,0.8954343,0.71637249,295,27.4,1.68,221.69,0.000001
10/23/2003,3.83,258.9992926,0.7291622,8.25213432,296,29.57,1.78,230.5,0.000061
10/24/2003,3.77,258.1224271,0.3403049,10.5636702,297,51.89,1.23,210.61,0.000917
10/25/2003,3.77,254.2567667,1.7122085,0.719886541,298,82.93,1.92,190.81,0.009197
10/26/2003,3.21,248.2031462,1.4110237,4.752635,299,84.42,2.69,201.02,0.00837
10/27/2003,3.15,241.0723808,2.0038984,0.489695668,300,74.38,2.26,233.81,0.00701
10/28/2003,3.15,233.9752862,2.1347495,0.058269437,301,54.69,1.09,219.67,0.005114
10/29/2003,3.03,228.0226778,1.0028949,1.60225964,302,61.87,1.08,251.83,0.002798
10/30/2003,2.91,224.325371,0.9856801,0,303,70.62,1.41,222.68,0.001592
10/31/2003,2.91,223.9941813,1.0125566,0.127400503,304,60.91,0.76,214.67,0.001122
11/1/2003,2.53,228.139924,0.8190609,0,305,57.26,1.14,208.16,0.000836
11/2/2003,2.69,237.4248893,0.4266283,0,306,57.73,1.34,231.49,0.000685
11/3/2003,2.64,250.7172653,0.3292118,0.009041809,307,47.64,0.44,290.59,0.000493
11/4/2003,2.64,266.4367144,-0.2149575,0.073653415,308,60.86,1.32,223.69,0.000287
11/5/2003,2.64,283.0028994,0.4194978,0,309,64.51,1.66,225.22,0.000179
11/6/2003,2.69,298.835483,0.1275331,0,310,59.29,1.55,242.19,0.000146
11/7/2003,2.69,312.3541276,-0.6000477,0.131528139,311,49.83,1.65,222.7,0.000139
11/8/2003,2.69,321.9784961,-0.6824318,0.019088265,312,39.12,1.39,255.9,0.000105
11/9/2003,2.64,326.1282509,-0.7116915,0.067681514,313,31.13,1.25,254.02,0.000089
11/10/2003,2.59,323.7236796,-0.817183,0.008037164,314,35.54,1.04,237.07,0.000075
11/11/2003,2.48,315.6875692,-0.8523655,0.528780997,315,45.77,1.55,211.75,0.000065
11/12/2003,2.48,303.4433312,-0.6371293,5.29597521,316,42.51,1.18,229.5,0.000058
11/13/2003,2.48,288.4143774,-1.33180951,0.009041809,317,50.83,1.07,227.53,0.000051
11/14/2003,2.43,272.0241197,-0.7193041,9.76399231,318,50.3,1.6,235.32,0.000044
11/15/2003,2.43,255.6959696,0.0728169,6.39082098,319,42.74,2.26,222.3,0.000039
11/16/2003,2.43,240.8533391,-0.2161023,0.124638826,320,52.31,2.36,226.85,0.000036
11/17/2003,2.37,228.9196397,-1.22818595,0.012055745,321,49.95,1.98,250.07,0.000034
11/18/2003,2.43,220.9694801,-1.62714608,0.077914551,322,48.33,2.18,248.91,0.000032
11/19/2003,2.37,216.6822567,-2.16380999,0.028130075,323,29.28,1.38,274.66,0.000029
11/20/2003,2.43,215.3885624,-1.54670336,0.06485416,324,27.85,1.33,274.23,0.000025
11/21/2003,2.37,216.4189906,-1.32671025,0.365987033,325,23.26,0.77,288.41,0.000022
11/22/2003,2.43,219.1041342,-1.39835529,0,326,29.3,1.26,257.17,0.000018
11/23/2003,2.43,222.7745865,-0.8951691,0.601335704,327,30.98,1.47,247.25,0.000015
11/24/2003,2.37,226.7609406,-1.40040101,0,328,32.82,1.61,240.83,0.000013
11/25/2003,2.37,230.3937896,-1.7242319,0.355154425,329,39,1.76,249.23,0.000005
11/26/2003,2.37,233.1309482,-1.943401353,0.010046454,330,47.27,1.76,240.01,0.000003
11/27/2003,2.37,234.9391172,-1.75229842,0.034157947,331,37.18,1.35,241.36,0.000002
11/28/2003,2.37,235.9122188,-2.16452449,0.233578846,332,31.32,1.12,238.04,0.000002
11/29/2003,2.32,236.1441754,-2.9794095,0,333,32.91,1.45,242.24,0.000001
11/30/2003,2.32,235.7289092,-3.1437092,0.148493379,334,28.93,0.93,265.58,0
12/1/2003,2.27,234.7603426,-3.8716247,0,335,33.06,1.88,250.97,0
12/2/2003,2.27,233.3323977,-3.596088,0,336,41.46,2.12,243.58,0
12/3/2003,2.27,231.5389969,-3.2155312,0,337,44.66,1.64,241.53,0
12/4/2003,2.18,229.4883495,-3.951102,0,338,54.24,1.67,251.76,0
12/5/2003,2.18,227.3458128,-4.2002188,0,339,46.8,1.59,263.71,0
12/6/2003,2.18,225.2910312,-4.4573282,0,340,43.5,1.44,290.38,0
12/7/2003,2.13,223.5036488,-3.5611021,0,341,34.78,1.89,343.53,0
12/8/2003,2.13,222.1633101,-3.6626443,0,342,54.42,1.35,232.13,0
12/9/2003,2.13,221.4496594,-3.758791,0,343,68.47,1.5,244.95,0
12/10/2003,2.13,221.542341,-4.1026685,0,344,70.41,1.11,247.5,0
12/11/2003,2.08,222.6209993,-3.8264489,0,345,48.78,0.59,328.51,0
12/12/2003,2.13,224.8231958,-3.1439374,0,346,39.22,1.07,213.86,0
12/13/2003,1.94,228.118162,-3.0729301,0,347,20.97,1.15,216.57,0
12/14/2003,1.94,232.4330465,-3.6018952,0,348,17.86,0.89,225.07,0
12/15/2003,1.89,237.694998,-4.0176117,0,349,20.69,1.65,222.88,0
12/16/2003,1.85,243.8311653,-4.5780469,0,350,30.07,2.21,220.61,0
12/17/2003,1.85,250.7686969,-4.3369452,0,351,25.76,1.61,230.28,0
12/18/2003,1.8,258.4347416,-5.1054333,0,352,33.26,1.65,205.6,0
12/19/2003,1.99,266.7564481,-4.9642311,0,353,37.93,1.32,207.43,0
12/20/2003,1.8,275.660965,-4.6192112,0,354,35.69,0.51,251.95,0
12/21/2003,1.8,285.0754412,-4.8479569,0,355,38,0.7,242.12,0
12/22/2003,1.8,294.9270251,-5.4457629,0,356,28.94,1.1,220.09,0
12/23/2003,1.68,305.1428657,-5.1360708,0,357,31.17,1.74,211.59,0
12/24/2003,1.68,315.6501114,-5.4945363,0,358,34.92,1.31,261.63,0
12/25/2003,1.68,326.3759111,-5.7292692,0,359,30.2,0.83,233.67,0
12/26/2003,1.68,337.2474134,-6.3456802,0,360,24.44,1.53,221.85,0
12/27/2003,1.63,348.191767,-6.7949341,0,361,43.32,2.65,204.46,0.002476
12/28/2003,1.59,359.1361206,-8.5153224,0,362,81.78,0.21,310.63,0.038346
12/29/2003,1.59,370.0076229,-7.7377851,0,363,40.5,1,326.8,0.036011
12/30/2003,1.55,380.7334226,-7.2578933,0,364,42.9,1.42,270.12,0.030202
12/31/2003,1.55,391.2406684,-6.7617323,0,365,39.52,1.65,248.22,0.027076
1/1/2004,5.24,318.7681298,-5.7721668,0,1,31.77,1.96,249.91,0.022711
1/2/2004,5.16,318.0985024,-5.8522829,0,2,29.68,1.27,253.22,0.020031
1/3/2004,5.16,317.4759883,-6.2429914,0,3,25.56,1.51,248.38,0.019046
1/4/2004,5.07,316.947701,-5.9991544,0,4,28.71,1.45,247.55,0.018086
1/5/2004,5.07,316.5607537,-6.5058775,0.31702432,5,30.03,1.3,214.59,0.017143
1/6/2004,4.76,316.3622599,-5.856171,0,6,37.16,1.16,221.47,0.01641
1/7/2004,4.76,316.3993329,-5.7500953,0,7,38.96,0.57,221.7,0.01575
1/8/2004,4.76,316.7190862,-6.1163128,0.043897796,8,39.29,0.89,316.14,0.015166
1/9/2004,4.91,317.368633,-5.8042199,0.31393072,9,34.27,0.65,319.98,0.014282
1/10/2004,4.99,318.3690765,-5.3770193,0.942945957,10,34.07,0.74,272.41,0.013149
1/11/2004,4.99,319.6374791,-5.9617264,0.03114401,11,44.01,0.73,235.24,0.012848
1/12/2004,3.51,321.0648928,-5.1325644,1.95766306,12,49.25,0.73,312.18,0.011794
1/13/2004,3.05,322.5423698,-5.9468387,0,13,61.21,1.91,237.29,0.011188
1/14/2004,3.05,323.9609622,-5.8251195,0,14,48.24,2.37,313.63,0.011447
1/15/2004,3.05,325.2117221,-5.8567088,0.06900131,15,45.97,0.95,336.53,0.011426
1/16/2004,3.05,326.1857017,-5.5790102,0,16,50.55,0.88,278.68,0.010204
1/17/2004,2.99,326.7739529,-6.1408502,0.162003085,17,54.49,1.89,263.3,0.009337
1/18/2004,2.99,326.9155139,-5.9871088,0,18,58.5,2.42,249.22,0.009531
1/19/2004,2.86,326.7413656,-5.9358797,0.185003534,19,49.98,1.41,303.75,0.008489
1/20/2004,2.86,326.4304752,-5.5005962,0.053747091,20,57.23,1.7,259.58,0.007833
1/21/2004,2.86,326.1618095,-4.8930866,12.1955519,21,63.15,1.97,233.53,0.00869
1/22/2004,2.8,326.1143355,-5.1077117,2.96285033,22,70.69,1.51,232.93,0.013609
1/23/2004,2.74,326.4670203,-6.0999514,89.4064713,23,87.54,1.81,184.52,0.028199
1/24/2004,2.74,327.3988307,-8.3746261,38.2052956,24,67.66,1.73,228.89,0.042261
1/25/2004,2.74,329.0887338,-8.5817533,0,25,55.73,1.12,233.27,0.038982
1/26/2004,2.68,331.6428465,-8.0763496,0,26,55.3,1.48,235.13,0.037169
1/27/2004,2.68,334.8758865,-8.4367631,0,27,57.06,1.46,286.58,0.031251
1/28/2004,2.57,338.5297213,-8.1845571,0,28,44.8,1.42,301.18,0.027263
1/29/2004,2.57,342.3462185,-7.3322375,0,29,43.29,1.93,234.36,0.025376
1/30/2004,2.57,346.0672457,-7.1926568,0,30,41.83,1.93,232.71,0.024434
1/31/2004,2.57,349.4346705,-7.6537484,0,31,67.83,3.47,226.01,0.025499
2/1/2004,2.57,352.1903606,-6.878831,0,32,47.58,2.59,235.92,0.02181
2/2/2004,2.57,354.0761835,-7.0063527,0,33,34.7,2.17,247.02,0.020567
2/3/2004,2.51,354.9161379,-7.8428608,0,34,43.87,2.03,288.03,0.019286
2/4/2004,2.45,354.8627465,-7.8248481,0,35,43.48,1.51,261.68,0.018095
2/5/2004,2.39,354.1506632,-7.8181313,0.0110511,36,54.32,1.67,248.69,0.017121
2/6/2004,2.39,353.0145417,-8.5762343,0,37,49.9,2.02,276.52,0.016218
2/7/2004,2.39,351.6890359,-7.9423351,0,38,34.44,2.39,339.59,0.014933
2/8/2004,2.39,350.4087995,-6.6980531,0.0110511,39,35.86,1.56,272.01,0.013099
2/9/2004,2.39,349.4084864,-5.6895572,0.0110511,40,42.12,1.95,253.07,0.01149
2/10/2004,2.39,348.9227504,-4.9591088,0.0110511,41,44.93,1.42,257.29,0.010515
2/11/2004,2.39,349.1076537,-5.2070013,0,42,39.38,0.64,301.1,0.009742
2/12/2004,2.39,349.804892,-5.0070672,0.0110511,43,41.25,0.57,82.81,0.008868
2/13/2004,2.39,350.7775696,-4.7636053,0,44,53.32,1.07,213.43,0.008265
2/14/2004,2.39,351.7887906,-4.8865617,0.012055745,45,59.27,1.93,226.17,0.007809
2/15/2004,2.45,352.6016592,-5.545709,0.165766507,46,51.5,1.14,323.36,0.007234
2/16/2004,2.39,352.9792795,-5.2145014,0.03114401,47,31.09,2.17,7.28,0.006305
2/17/2004,2.45,352.6847559,-4.527464,0.026120782,48,38.56,1.52,236.32,0.004588
2/18/2004,2.45,351.4811924,-4.2831293,0,49,52.52,2.47,228.56,0.004039
2/19/2004,2.63,349.2023127,-4.3669268,0,50,60.85,1.97,234.77,0.003847
2/20/2004,2.68,345.9643187,-4.7611634,0.165054023,51,48.09,1.72,287.52,0.003512
2/21/2004,2.68,341.9540316,-4.412167,0.0110511,52,35.83,1.53,263.45,0.003029
2/22/2004,2.63,337.3582727,-3.9237505,0.012055745,53,36.02,1.74,272.25,0.002599
2/23/2004,2.63,332.3638632,-3.3687964,0,54,31.6,2.22,305.3,0.002245
2/24/2004,2.63,327.1576245,-2.91135924,0.015925063,55,29.91,2.09,323.85,0.001894
2/25/2004,2.51,321.9263779,-2.40503218,0.200404793,56,25.54,1.09,308.7,0.001493
2/26/2004,2.45,316.8569446,-1.7783496,0.40325287,57,32.16,1.5,259.47,0.001154
2/27/2004,2.45,312.1064391,-1.61199337,0.235970259,58,34.82,2.11,256.84,0.000927
2/28/2004,2.45,307.7131486,-1.71735128,0.011025759,59,34.44,1.83,265.34,0.000781
2/29/2004,2.45,303.6856534,-1.72413355,0,60,30.48,2.52,255.07,0.000674
3/1/2004,2.45,300.0325338,-1.35166522,0.042883255,61,21.32,2.62,267.49,0.000572
3/2/2004,2.45,296.7623703,-0.885486,0,62,18.24,2.21,261.37,0.000477
3/3/2004,2.45,293.8837431,-1.40468655,0.299137592,63,20.31,2.05,282.35,0.000391
3/4/2004,2.92,291.4052325,-1.77106012,0,64,18.28,2.48,264.02,0.000325
3/5/2004,2.51,289.335419,-0.970038,0.159362569,65,19.32,2.94,247.96,0.000264
3/6/2004,2.51,287.6547562,-1.0755098,0.59661448,66,29.21,1.95,235.47,0.00023
3/7/2004,2.45,286.2311909,-3.0434454,0.450002819,67,29.46,2.95,33.43,0.00063
3/8/2004,2.51,284.9045434,-1.6515563,0.005023228,68,30.66,2.31,42.13,0.000523
3/9/2004,2.45,283.514634,-1.0180759,0.196540818,69,42.47,0.94,163.58,0.000409
3/10/2004,2.45,281.9012828,-2.048289489,0.071279153,70,54.57,2.37,229.39,0.00101
3/11/2004,2.45,279.9043101,-1.57363866,0.04816724,71,53.41,1.62,256.33,0.001831
3/12/2004,2.45,277.363536,-1.37165379,0.180651888,72,57.36,1.62,239.71,0.002233
3/13/2004,2.45,274.1187809,-1.30922614,1.31291592,73,48.44,1.08,238.81,0.001598
3/14/2004,2.45,270.1315909,-0.9774474,0.152484074,74,46.66,1.05,253.28,0.00098
3/15/2004,2.45,265.8504166,-0.7349478,0.775342703,75,55.96,1.24,237.14,0.013731
3/16/2004,2.51,261.8454344,0.2285691,0.178470328,76,50,0.96,263.75,0.016213
3/17/2004,2.68,258.6868208,0.8797418,0.116605476,77,47.33,1.17,282.55,0.0087
3/18/2004,2.74,256.9447524,1.815075,0.307421535,78,48.65,1.35,257.62,0.004294
3/19/2004,2.8,257.1894058,2.0824937,0.524718583,79,38.46,1.67,281.6,0.00195
3/20/2004,3.31,259.9909573,2.9850661,0.005011709,80,33.97,1.49,273.19,0.000832
3/21/2004,3.31,265.9195836,2.2873247,0.113560371,81,47.05,2.16,252.55,0.00044
3/22/2004,3.31,275.2714996,2.3104856,0,82,36.68,2.06,264.87,0.000232
3/23/2004,3.05,287.2470744,2.6015367,0.559400737,83,39.13,2.14,238.29,0.000104
3/24/2004,2.99,300.7727157,2.753634,0.183600277,84,35.37,2.29,239.36,0.000065
3/25/2004,2.99,314.7748309,2.7769655,0.34447968,85,26.63,2.61,228.44,0.00005
3/26/2004,3.05,328.1798277,2.3252887,0.033120915,86,27.58,2.58,241.06,0.000039
3/27/2004,2.99,339.9141137,1.7901561,0.079274848,87,38.93,3.38,242.06,0.000031
3/28/2004,3.05,348.9040964,1.4371382,0.005023228,88,38.62,2.05,243.78,0.000026
3/29/2004,3.05,354.0761835,0.7949226,0,89,32.13,2.5,227.61,0.000022
3/30/2004,2.99,354.7206312,0.1155304,0.13389194,90,32.36,1.79,229.69,0.000018
3/31/2004,3.12,351.5830905,-0.2233529,0.025116138,91,34.16,1.55,220.29,0.000015
4/1/2004,2.99,345.7730612,-0.2190413,0.027125426,92,38.26,2.27,231.07,0.000005
4/2/2004,2.92,338.4000431,0.2379712,10.0611658,93,50.31,2.5,243.47,0.000002
4/3/2004,2.86,330.5735357,-0.4268814,6.85233402,94,50.57,1.91,240.85,0.000001
4/4/2004,2.86,323.403039,0.6373501,5.95295763,95,50.4,1.76,233.41,0
4/5/2004,2.86,317.9980525,0.7060977,1.42963421,96,47.86,1.46,221.32,0
4/6/2004,2.86,315.4680761,1.6094703,0.394425541,97,45.38,1.98,204.68,0
4/7/2004,2.86,316.5736692,0.0559459,0.90827328,98,56.85,2.55,224.19,0.000001
4/8/2004,2.92,320.6796303,-0.2188403,0.590000093,99,60.05,2.77,229.81,0
4/9/2004,2.86,326.8018177,0.1010443,1.47446477,100,63.19,2.51,239.03,0
4/10/2004,2.86,333.9560895,1.333496,0.30103451,101,42.12,2.29,255.92,0
4/11/2004,2.86,341.1583041,2.1765286,0.285016984,102,40.39,2.48,240.55,0
4/12/2004,3.12,347.4243196,2.4884319,11.4618626,103,35.5,2.56,238.48,0
4/13/2004,3.12,351.7699943,1.9498518,0.051155832,104,37.26,3.05,232.44,0.000001
4/14/2004,3.12,353.2111865,2.6619208,0.495698214,105,40,3.51,229.12,0
4/15/2004,3.12,351.0805307,2.1443903,0.653214395,106,42.55,2.83,246.11,0
4/16/2004,3.18,345.9777671,2.7349603,0.264663637,107,23.74,1.92,263.61,0
4/17/2004,3.18,338.8194123,2.6811479,3.08422947,108,28.53,3.1,234.22,0
4/18/2004,3.25,330.5219826,2.0502855,1.56634271,109,55.54,1.67,249.66,0.040263
4/19/2004,3.31,322.0019947,1.3312664,0.005000095,110,69.83,1.29,262.77,0.042558
4/20/2004,3.64,314.1759651,2.6953185,0.204428151,111,78.61,1.41,228.43,0.0338
4/21/2004,3.51,307.9604103,2.6501404,1.17972362,112,83.9,1.81,223.76,0.027595
4/22/2004,3.38,304.2718468,2.4364575,17.4744987,113,84.87,2.34,226.6,0.015572
4/23/2004,3.31,303.7559697,0.5998277,0.093307629,114,75.14,2.55,214.06,0.012896
4/24/2004,3.31,305.9751886,0.1403642,3.48230696,115,68.98,2.29,213.95,0.00962
4/25/2004,3.31,310.2210916,-0.0296391,0.469843179,116,72.81,1.86,202.58,0.007942
4/26/2004,3.25,315.7852668,0.7088056,0.337171912,117,76.47,1.58,214.5,0.005454
4/27/2004,3.31,321.9593024,1.0388626,0.817829072,118,79.17,2.39,219.73,0.006621
4/28/2004,3.31,328.0347865,-0.1050077,4.30894566,119,86.15,2.22,211.97,0.014962
4/29/2004,3.31,333.3033074,0.5335577,0.03789049,120,83.08,2.38,225.14,0.010925
4/30/2004,3.31,337.056453,1.2780901,0.699047506,121,64.43,2.03,240.36,0.00587
5/1/2004,3.57,338.7295334,0.1477333,0,122,68.71,2.79,219.33,0.014158
5/2/2004,3.51,338.3327457,1.3897039,0.192324877,123,44.77,2.25,236.36,0.012266
5/3/2004,3.51,336.0200089,1.4354175,0.388770461,124,52.18,2.06,218.61,0.007452
5/4/2004,2.8,331.9452419,1.7878533,0,125,60.86,2.6,218.72,0.005132
5/5/2004,3.38,326.2623638,1.8696479,0.645411491,126,55.19,2.09,254.81,0.003075
5/6/2004,3.12,319.1252935,2.9216147,0.341872782,127,39.7,0.42,341.03,0.001534
5/7/2004,3.05,310.6879499,4.07659423,0.027125428,128,46.79,1.23,221.28,0.000532
5/8/2004,3.05,301.104252,4.3132116,0.637052774,129,58.09,1.87,227.58,0.000139
5/9/2004,3.05,290.6113647,4.77519554,0,130,62.68,2.17,227.96,0.000032
5/10/2004,3.12,279.7794367,5.4316005,3.2233007,131,59.18,2.27,232.42,0.000004
5/11/2004,3.12,269.2618625,5.6775778,0.228078559,132,55.76,2.07,238.57,0
5/12/2004,3.25,259.7120367,6.2411214,0.645697534,133,56.01,2.26,233.79,0
5/13/2004,4.6,251.7833538,6.532583,5.11684322,134,50.86,1.76,252.19,0
5/14/2004,5.41,246.1292084,6.9430367,0.21434243,135,57.03,1.99,237.43,0
5/15/2004,4.45,243.4029951,7.5609643,1.20475245,136,57.1,1.86,233.93,0
5/16/2004,4.45,244.2581084,7.0792175,49.3292389,137,60.95,1.9,223.63,0
5/17/2004,7.04,249.0112235,6.2554148,3.13462806,138,74.8,2.93,220.69,0
5/18/2004,8.46,256.6321382,5.8247147,4.84469318,139,75.42,3.09,215.36,0.000001
5/19/2004,8.46,265.753931,4.47046183,5.25550699,140,71.66,3.12,213.78,0
5/20/2004,8.04,275.0096802,2.2858938,8.23043823,141,78.63,2.79,225.95,0.008625
5/21/2004,7.94,283.0324644,2.5588841,3.60623121,142,84.67,1.71,225.48,0.021556
5/22/2004,7.94,288.4553619,2.0934527,0.720674574,143,80.26,2.08,219.09,0.014133
5/23/2004,7.43,289.9114511,3.31649913,2.72067165,144,77.85,2.61,221.12,0.005584
5/24/2004,5.84,286.0338106,2.8124711,4.16513348,145,79.31,2.56,230.12,0.005304
5/25/2004,5.84,275.9934968,3.0949837,2.18324637,146,81.2,2.79,215.06,0.004489
5/26/2004,5.84,261.1134791,3.3424416,6.03518677,147,81.5,2.34,209.13,0.004165
5/27/2004,5.76,243.2547047,3.86031056,6.42259884,148,78.76,2.82,206.41,0.003898
5/28/2004,5.59,224.2781212,3.67896726,1.0442785,149,77.68,2.4,214.73,0.001381
5/29/2004,5.76,206.0446759,4.130705276,1.41656911,150,76.38,2.82,201.35,0.000302
5/30/2004,5.84,190.4153161,4.036373875,2.76805997,151,78.55,2.7,212.62,0.000077
5/31/2004,5.76,179.2509894,4.08883043,19.1069546,152,80.81,2.78,210.47,0.000012
6/1/2004,5.67,174.412643,3.4488263,9.43456268,153,85.61,3.27,207.46,0.000004
6/2/2004,5.67,177.1680964,4.47303702,10.4326105,154,83.02,3.03,216.73,0
6/3/2004,5.67,186.4126571,4.69803154,1.5824337,155,76.93,3.12,212.76,0
6/4/2004,5.59,200.4485046,4.63021139,14.411212,156,77.35,2.96,207.47,0
6/5/2004,5.59,217.5778184,4.33653745,14.6203432,157,79.88,2.72,205.43,0.000122
6/6/2004,5.67,236.1027781,4.6639254,28.1405735,158,79.69,2.9,200.32,0.000098
6/7/2004,5.33,254.3255632,5.1650728,4.95078707,159,81.35,2.49,205.02,0.001047
6/8/2004,5.41,270.5483533,5.3078608,41.5357666,160,79.05,2.36,217.6,0.00127
6/9/2004,5.41,283.0733277,5.0745268,10.4050655,161,80.11,2.6,214.83,0.00036
6/10/2004,6.11,290.6274394,5.4634624,23.4030399,162,81.01,2.57,217.37,0.000528
6/11/2004,6.2,293.6367339,5.6904394,6.75046492,163,78.8,2.91,217.95,0.000321
